source_id,target_id,edge_type,source_db
dolphin::33627,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33628,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33632,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33633,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33634,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33639,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33640,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33641,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33642,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33643,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33646,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33648,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33649,disease:13f6fef35dc1,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33649,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33655,disease:13f6fef35dc1,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33656,disease:13f6fef35dc1,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33657,disease:13f6fef35dc1,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33658,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33658,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33659,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33659,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33659,disease:639cdb96cd99,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33661,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33662,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33663,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33666,disease:13f6fef35dc1,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33667,disease:13f6fef35dc1,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33667,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33667,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33667,disease:87c254ba292b,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33667,disease:b147ce509f80,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33668,disease:13f6fef35dc1,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33668,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33668,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33668,disease:87c254ba292b,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33668,disease:b147ce509f80,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33669,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33670,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33671,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33672,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33672,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33672,disease:4c2783706964,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33672,disease:bddebb3fd086,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33672,disease:639cdb96cd99,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33672,disease:10e359e155e9,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33673,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33673,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33673,disease:4c2783706964,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33673,disease:bddebb3fd086,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33673,disease:639cdb96cd99,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33673,disease:10e359e155e9,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33674,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33674,disease:639cdb96cd99,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33675,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33677,disease:87c254ba292b,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33679,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33685,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33688,disease:b147ce509f80,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33689,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33689,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33690,disease:13f6fef35dc1,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33693,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33694,disease:639cdb96cd99,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33700,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33700,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33700,disease:bddebb3fd086,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33702,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33702,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33703,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33704,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33704,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33705,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33705,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33706,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33706,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33707,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33707,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33708,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33708,disease:10e359e155e9,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33708,disease:db546fe0b93b,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33709,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33709,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33709,disease:639cdb96cd99,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33711,disease:87c254ba292b,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33712,disease:87c254ba292b,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33714,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33715,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33716,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33721,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33722,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33723,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33724,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33725,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33729,disease:13f6fef35dc1,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33729,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33729,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33730,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33730,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33730,disease:87c254ba292b,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33731,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33731,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33731,disease:87c254ba292b,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33732,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33732,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33732,disease:87c254ba292b,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33733,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33733,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33733,disease:87c254ba292b,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33734,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33737,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33737,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33737,disease:639cdb96cd99,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33738,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33739,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33740,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33742,disease:4c2783706964,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33743,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33743,disease:87c254ba292b,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33745,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33745,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33748,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33752,disease:639cdb96cd99,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33753,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33753,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33753,disease:6d2e44ff8ea0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33754,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33754,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33754,disease:6d2e44ff8ea0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33755,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33756,disease:13f6fef35dc1,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33759,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33760,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33760,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33763,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33768,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33776,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33776,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33777,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33777,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33778,disease:13f6fef35dc1,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33779,disease:13f6fef35dc1,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33779,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33780,disease:13f6fef35dc1,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33780,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33781,disease:13f6fef35dc1,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33784,disease:13f6fef35dc1,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33785,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33786,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33786,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33787,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33787,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33788,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33788,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33790,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33790,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33791,disease:13f6fef35dc1,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33791,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33791,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33791,disease:10e359e155e9,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33792,disease:13f6fef35dc1,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33792,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33793,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33793,disease:4c2783706964,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33793,disease:bddebb3fd086,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33794,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33794,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33795,disease:639cdb96cd99,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33796,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33797,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33798,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33799,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33800,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33801,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33802,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33803,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33804,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33805,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33806,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33807,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33808,disease:13f6fef35dc1,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33812,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33816,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33817,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33821,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33821,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33822,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33823,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33827,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33844,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33845,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33846,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33847,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33848,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33850,disease:87c254ba292b,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33853,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33854,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33855,disease:87c254ba292b,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33858,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33860,disease:639cdb96cd99,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33861,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33862,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33862,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33864,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33868,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33869,disease:b147ce509f80,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33870,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33873,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33874,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33875,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33876,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33877,disease:13f6fef35dc1,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33877,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33880,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33882,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33883,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33884,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33885,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33892,disease:13f6fef35dc1,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33892,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33893,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33894,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33895,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33898,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33899,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33906,disease:13f6fef35dc1,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33906,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33907,disease:13f6fef35dc1,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33907,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33909,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33917,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33925,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33926,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33928,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33930,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33930,disease:db546fe0b93b,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33931,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33931,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33932,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33935,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33936,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33937,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33937,disease:db546fe0b93b,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33938,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33938,disease:db546fe0b93b,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33939,disease:13f6fef35dc1,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33939,disease:4c2783706964,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33940,disease:13f6fef35dc1,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33940,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33940,disease:10e359e155e9,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33941,disease:13f6fef35dc1,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33948,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33950,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33950,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33951,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33951,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33952,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33952,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33953,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33953,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33954,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33954,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33955,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33955,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33956,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33956,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33957,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33957,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33958,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33958,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33959,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33959,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33960,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33960,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33961,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33961,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33963,disease:4c2783706964,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33967,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33967,disease:639cdb96cd99,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33967,disease:a03fd0d123d0,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33968,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33969,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33970,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33971,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33971,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33977,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33980,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33981,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33982,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33983,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33983,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33984,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33984,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33985,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33985,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33993,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33995,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33996,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33996,disease:753004664d38,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33997,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33998,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::33999,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::34000,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
dolphin::34001,disease:d8b94858e1b8,ASSOCIATED_WITH_DISEASE,DoLPHiN
