source_id,target_id,edge_type
dolphin::32839,bond:15c5899bdb60,HAS_GLYCOSIDIC_BOND
dolphin::32840,bond:6dac55dd4b54,HAS_GLYCOSIDIC_BOND
dolphin::32840,bond:7eb0181e5395,HAS_GLYCOSIDIC_BOND
dolphin::32840,bond:f7e52b6f62cf,HAS_GLYCOSIDIC_BOND
dolphin::32840,bond:f9d1b83d223b,HAS_GLYCOSIDIC_BOND
dolphin::32840,bond:a6fd732a7854,HAS_GLYCOSIDIC_BOND
dolphin::32840,bond:07734cab59c1,HAS_GLYCOSIDIC_BOND
dolphin::32841,bond:49c88a83e4c2,HAS_GLYCOSIDIC_BOND
dolphin::32842,bond:4a28e92093df,HAS_GLYCOSIDIC_BOND
dolphin::32842,bond:9a13b3a52b96,HAS_GLYCOSIDIC_BOND
dolphin::32842,bond:7298acf1fa37,HAS_GLYCOSIDIC_BOND
dolphin::32842,bond:b4f5574ecf7c,HAS_GLYCOSIDIC_BOND
dolphin::32843,bond:0391cd25bbaf,HAS_GLYCOSIDIC_BOND
dolphin::32843,bond:a7301c11d9f4,HAS_GLYCOSIDIC_BOND
dolphin::32843,bond:7b03d1db998b,HAS_GLYCOSIDIC_BOND
dolphin::32843,bond:74b857aeb6e8,HAS_GLYCOSIDIC_BOND
dolphin::32843,bond:49c88a83e4c2,HAS_GLYCOSIDIC_BOND
dolphin::32844,bond:93430e2d2106,HAS_GLYCOSIDIC_BOND
dolphin::32845,bond:795c789abba0,HAS_GLYCOSIDIC_BOND
dolphin::32845,bond:53e234ed4377,HAS_GLYCOSIDIC_BOND
dolphin::32846,bond:b4f5574ecf7c,HAS_GLYCOSIDIC_BOND
dolphin::32846,bond:6da40683a440,HAS_GLYCOSIDIC_BOND
dolphin::32846,bond:d4505143343f,HAS_GLYCOSIDIC_BOND
dolphin::32847,bond:9f98ef60c118,HAS_GLYCOSIDIC_BOND
dolphin::32847,bond:9ef0e89bad3c,HAS_GLYCOSIDIC_BOND
dolphin::32847,bond:15c5899bdb60,HAS_GLYCOSIDIC_BOND
dolphin::32847,bond:bf71a7aff854,HAS_GLYCOSIDIC_BOND
dolphin::32848,bond:56124e06b5e3,HAS_GLYCOSIDIC_BOND
dolphin::32848,bond:74b857aeb6e8,HAS_GLYCOSIDIC_BOND
dolphin::32849,bond:10bb269dca4b,HAS_GLYCOSIDIC_BOND
dolphin::32849,bond:7c5ec48130f5,HAS_GLYCOSIDIC_BOND
dolphin::32850,bond:380ef2e4ac6d,HAS_GLYCOSIDIC_BOND
dolphin::32851,bond:d0c29fa08a4b,HAS_GLYCOSIDIC_BOND
dolphin::32851,bond:ca969f5d253b,HAS_GLYCOSIDIC_BOND
dolphin::32852,bond:f9986e1d81b5,HAS_GLYCOSIDIC_BOND
dolphin::32853,bond:85081897ceba,HAS_GLYCOSIDIC_BOND
dolphin::32853,bond:a7301c11d9f4,HAS_GLYCOSIDIC_BOND
dolphin::32853,bond:14d097721c42,HAS_GLYCOSIDIC_BOND
dolphin::32853,bond:f7e52b6f62cf,HAS_GLYCOSIDIC_BOND
dolphin::32853,bond:bf71a7aff854,HAS_GLYCOSIDIC_BOND
dolphin::32853,bond:b7480a2a6e50,HAS_GLYCOSIDIC_BOND
dolphin::32853,bond:a5a1eb0e26c6,HAS_GLYCOSIDIC_BOND
dolphin::32853,bond:1931b27204fd,HAS_GLYCOSIDIC_BOND
dolphin::32853,bond:04f7be0fa1f9,HAS_GLYCOSIDIC_BOND
dolphin::32854,bond:b49a301d3721,HAS_GLYCOSIDIC_BOND
dolphin::32855,bond:98293c8d4203,HAS_GLYCOSIDIC_BOND
dolphin::32855,bond:6dac55dd4b54,HAS_GLYCOSIDIC_BOND
dolphin::32855,bond:54af7467d9e8,HAS_GLYCOSIDIC_BOND
dolphin::32855,bond:bb61b5ac28c4,HAS_GLYCOSIDIC_BOND
dolphin::32856,bond:b49a301d3721,HAS_GLYCOSIDIC_BOND
dolphin::32856,bond:4341e8dcaf49,HAS_GLYCOSIDIC_BOND
dolphin::32856,bond:14d097721c42,HAS_GLYCOSIDIC_BOND
dolphin::32856,bond:f2bff9b4a3ca,HAS_GLYCOSIDIC_BOND
dolphin::32857,bond:ea382c001d13,HAS_GLYCOSIDIC_BOND
dolphin::32857,bond:54af7467d9e8,HAS_GLYCOSIDIC_BOND
dolphin::32857,bond:bb61b5ac28c4,HAS_GLYCOSIDIC_BOND
dolphin::32857,bond:7eb0181e5395,HAS_GLYCOSIDIC_BOND
dolphin::32857,bond:ed446ca65aaf,HAS_GLYCOSIDIC_BOND
dolphin::32858,bond:1cf6f408b486,HAS_GLYCOSIDIC_BOND
dolphin::32858,bond:8173ed5c105d,HAS_GLYCOSIDIC_BOND
dolphin::32859,bond:14d097721c42,HAS_GLYCOSIDIC_BOND
dolphin::32860,bond:bf7035146e0d,HAS_GLYCOSIDIC_BOND
dolphin::32860,bond:49c88a83e4c2,HAS_GLYCOSIDIC_BOND
dolphin::32861,bond:49c88a83e4c2,HAS_GLYCOSIDIC_BOND
dolphin::32861,bond:ed446ca65aaf,HAS_GLYCOSIDIC_BOND
dolphin::32861,bond:f7e52b6f62cf,HAS_GLYCOSIDIC_BOND
dolphin::32862,bond:0391cd25bbaf,HAS_GLYCOSIDIC_BOND
dolphin::32862,bond:a7301c11d9f4,HAS_GLYCOSIDIC_BOND
dolphin::32862,bond:a073c3596ba2,HAS_GLYCOSIDIC_BOND
dolphin::32862,bond:6860798aab5e,HAS_GLYCOSIDIC_BOND
dolphin::32863,bond:8fba4b0ffdf2,HAS_GLYCOSIDIC_BOND
dolphin::32863,bond:6dac55dd4b54,HAS_GLYCOSIDIC_BOND
dolphin::32863,bond:74b857aeb6e8,HAS_GLYCOSIDIC_BOND
dolphin::32863,bond:49c88a83e4c2,HAS_GLYCOSIDIC_BOND
dolphin::32863,bond:cc3d4eb4b5f1,HAS_GLYCOSIDIC_BOND
dolphin::32863,bond:380ef2e4ac6d,HAS_GLYCOSIDIC_BOND
dolphin::32863,bond:c4533beb842e,HAS_GLYCOSIDIC_BOND
dolphin::32863,bond:bb61b5ac28c4,HAS_GLYCOSIDIC_BOND
dolphin::32864,bond:5f6827a102d1,HAS_GLYCOSIDIC_BOND
dolphin::32864,bond:b30e13089dee,HAS_GLYCOSIDIC_BOND
dolphin::32864,bond:93c428812320,HAS_GLYCOSIDIC_BOND
dolphin::32864,bond:e75b03bc8c93,HAS_GLYCOSIDIC_BOND
dolphin::32865,bond:a7301c11d9f4,HAS_GLYCOSIDIC_BOND
dolphin::32865,bond:515b386864b0,HAS_GLYCOSIDIC_BOND
dolphin::32865,bond:e720bff3aa82,HAS_GLYCOSIDIC_BOND
dolphin::32865,bond:7a1268cbac00,HAS_GLYCOSIDIC_BOND
dolphin::32866,bond:4927d2a793bf,HAS_GLYCOSIDIC_BOND
dolphin::32867,bond:49c88a83e4c2,HAS_GLYCOSIDIC_BOND
dolphin::32868,bond:380ef2e4ac6d,HAS_GLYCOSIDIC_BOND
dolphin::32868,bond:afcb57d93026,HAS_GLYCOSIDIC_BOND
dolphin::32868,bond:7eb0181e5395,HAS_GLYCOSIDIC_BOND
dolphin::32868,bond:86524655e61a,HAS_GLYCOSIDIC_BOND
dolphin::32868,bond:53e234ed4377,HAS_GLYCOSIDIC_BOND
dolphin::32869,bond:4927d2a793bf,HAS_GLYCOSIDIC_BOND
dolphin::32870,bond:7eb0181e5395,HAS_GLYCOSIDIC_BOND
dolphin::32870,bond:fed568ac0d58,HAS_GLYCOSIDIC_BOND
dolphin::32870,bond:6dac55dd4b54,HAS_GLYCOSIDIC_BOND
dolphin::32870,bond:6860798aab5e,HAS_GLYCOSIDIC_BOND
dolphin::32870,bond:05ccd11fb583,HAS_GLYCOSIDIC_BOND
dolphin::32870,bond:0391cd25bbaf,HAS_GLYCOSIDIC_BOND
dolphin::32870,bond:15c5899bdb60,HAS_GLYCOSIDIC_BOND
dolphin::32870,bond:b49a301d3721,HAS_GLYCOSIDIC_BOND
dolphin::32870,bond:f9986e1d81b5,HAS_GLYCOSIDIC_BOND
dolphin::32871,bond:b49a301d3721,HAS_GLYCOSIDIC_BOND
dolphin::32872,bond:15c5899bdb60,HAS_GLYCOSIDIC_BOND
dolphin::32872,bond:604e5274b07f,HAS_GLYCOSIDIC_BOND
dolphin::32872,bond:b4f5574ecf7c,HAS_GLYCOSIDIC_BOND
dolphin::32873,bond:380ef2e4ac6d,HAS_GLYCOSIDIC_BOND
dolphin::32873,bond:9ef0e89bad3c,HAS_GLYCOSIDIC_BOND
dolphin::32874,bond:4927d2a793bf,HAS_GLYCOSIDIC_BOND
dolphin::32874,bond:1bdfce9e6e71,HAS_GLYCOSIDIC_BOND
dolphin::32874,bond:b7480a2a6e50,HAS_GLYCOSIDIC_BOND
dolphin::32874,bond:f37f66695cf2,HAS_GLYCOSIDIC_BOND
dolphin::32875,bond:6dac55dd4b54,HAS_GLYCOSIDIC_BOND
dolphin::32875,bond:74b857aeb6e8,HAS_GLYCOSIDIC_BOND
dolphin::32875,bond:15c5899bdb60,HAS_GLYCOSIDIC_BOND
dolphin::32876,bond:50110affee54,HAS_GLYCOSIDIC_BOND
dolphin::32876,bond:86410a03475b,HAS_GLYCOSIDIC_BOND
dolphin::32876,bond:fdd1577d13e6,HAS_GLYCOSIDIC_BOND
dolphin::32876,bond:9ef0e89bad3c,HAS_GLYCOSIDIC_BOND
dolphin::32877,bond:766543d51514,HAS_GLYCOSIDIC_BOND
dolphin::32878,bond:15c5899bdb60,HAS_GLYCOSIDIC_BOND
dolphin::32878,bond:14d097721c42,HAS_GLYCOSIDIC_BOND
dolphin::32879,bond:b49a301d3721,HAS_GLYCOSIDIC_BOND
dolphin::32880,bond:b49a301d3721,HAS_GLYCOSIDIC_BOND
dolphin::32882,bond:b49a301d3721,HAS_GLYCOSIDIC_BOND
dolphin::32883,bond:754b5ec2f85e,HAS_GLYCOSIDIC_BOND
dolphin::32883,bond:6da40683a440,HAS_GLYCOSIDIC_BOND
dolphin::32885,bond:c1b10e35ea5c,HAS_GLYCOSIDIC_BOND
dolphin::32886,bond:31f8a855b569,HAS_GLYCOSIDIC_BOND
dolphin::32886,bond:3a9e93a55643,HAS_GLYCOSIDIC_BOND
dolphin::32886,bond:49d108f64b89,HAS_GLYCOSIDIC_BOND
dolphin::32887,bond:b49a301d3721,HAS_GLYCOSIDIC_BOND
dolphin::32887,bond:380ef2e4ac6d,HAS_GLYCOSIDIC_BOND
dolphin::32887,bond:4341e8dcaf49,HAS_GLYCOSIDIC_BOND
dolphin::32888,bond:b49a301d3721,HAS_GLYCOSIDIC_BOND
dolphin::32888,bond:432da5937745,HAS_GLYCOSIDIC_BOND
dolphin::32888,bond:15c5899bdb60,HAS_GLYCOSIDIC_BOND
dolphin::32889,bond:4927d2a793bf,HAS_GLYCOSIDIC_BOND
dolphin::32891,bond:5e2fb8528c5d,HAS_GLYCOSIDIC_BOND
dolphin::32892,bond:c1b10e35ea5c,HAS_GLYCOSIDIC_BOND
dolphin::32893,bond:9ef0e89bad3c,HAS_GLYCOSIDIC_BOND
dolphin::32893,bond:15c5899bdb60,HAS_GLYCOSIDIC_BOND
dolphin::32893,bond:f69414b2bdae,HAS_GLYCOSIDIC_BOND
dolphin::32894,bond:ddf418e6615a,HAS_GLYCOSIDIC_BOND
dolphin::32894,bond:460faf5dd2e1,HAS_GLYCOSIDIC_BOND
dolphin::32894,bond:c9ad9f965fd3,HAS_GLYCOSIDIC_BOND
dolphin::32894,bond:53e234ed4377,HAS_GLYCOSIDIC_BOND
dolphin::32895,bond:4341e8dcaf49,HAS_GLYCOSIDIC_BOND
dolphin::32896,bond:4341e8dcaf49,HAS_GLYCOSIDIC_BOND
dolphin::32897,bond:2a0addbdbf5e,HAS_GLYCOSIDIC_BOND
dolphin::32897,bond:d4505143343f,HAS_GLYCOSIDIC_BOND
dolphin::32897,bond:4927d2a793bf,HAS_GLYCOSIDIC_BOND
dolphin::32897,bond:49c88a83e4c2,HAS_GLYCOSIDIC_BOND
dolphin::32898,bond:4341e8dcaf49,HAS_GLYCOSIDIC_BOND
dolphin::32898,bond:14d097721c42,HAS_GLYCOSIDIC_BOND
dolphin::32898,bond:bf71a7aff854,HAS_GLYCOSIDIC_BOND
dolphin::32899,bond:ff7f51a102f8,HAS_GLYCOSIDIC_BOND
dolphin::32900,bond:b49a301d3721,HAS_GLYCOSIDIC_BOND
dolphin::32901,bond:b160d69f5b9a,HAS_GLYCOSIDIC_BOND
dolphin::32902,bond:14d097721c42,HAS_GLYCOSIDIC_BOND
dolphin::32903,bond:795c789abba0,HAS_GLYCOSIDIC_BOND
dolphin::32903,bond:df3ba6c7ab0f,HAS_GLYCOSIDIC_BOND
dolphin::32903,bond:0c014ec4a783,HAS_GLYCOSIDIC_BOND
dolphin::32904,bond:515b386864b0,HAS_GLYCOSIDIC_BOND
dolphin::32904,bond:0391cd25bbaf,HAS_GLYCOSIDIC_BOND
dolphin::32904,bond:4927d2a793bf,HAS_GLYCOSIDIC_BOND
dolphin::32904,bond:9ef0e89bad3c,HAS_GLYCOSIDIC_BOND
dolphin::32905,bond:17e94e3f5d61,HAS_GLYCOSIDIC_BOND
dolphin::32905,bond:5e2fb8528c5d,HAS_GLYCOSIDIC_BOND
dolphin::32905,bond:c4533beb842e,HAS_GLYCOSIDIC_BOND
dolphin::32905,bond:53e234ed4377,HAS_GLYCOSIDIC_BOND
dolphin::32905,bond:766543d51514,HAS_GLYCOSIDIC_BOND
dolphin::32905,bond:fed568ac0d58,HAS_GLYCOSIDIC_BOND
dolphin::32905,bond:54d12405c466,HAS_GLYCOSIDIC_BOND
dolphin::32906,bond:17e94e3f5d61,HAS_GLYCOSIDIC_BOND
dolphin::32906,bond:5e2fb8528c5d,HAS_GLYCOSIDIC_BOND
dolphin::32906,bond:c4533beb842e,HAS_GLYCOSIDIC_BOND
dolphin::32906,bond:53e234ed4377,HAS_GLYCOSIDIC_BOND
dolphin::32906,bond:3290b3f34adc,HAS_GLYCOSIDIC_BOND
dolphin::32907,bond:946c6b484b2f,HAS_GLYCOSIDIC_BOND
dolphin::32908,bond:c4132e365903,HAS_GLYCOSIDIC_BOND
dolphin::32909,bond:b4f5574ecf7c,HAS_GLYCOSIDIC_BOND
dolphin::32910,bond:4341e8dcaf49,HAS_GLYCOSIDIC_BOND
dolphin::32910,bond:380ef2e4ac6d,HAS_GLYCOSIDIC_BOND
dolphin::32910,bond:90e18407cfd8,HAS_GLYCOSIDIC_BOND
dolphin::32911,bond:90e6645d4e3e,HAS_GLYCOSIDIC_BOND
dolphin::32911,bond:24e8e2ea62c4,HAS_GLYCOSIDIC_BOND
dolphin::32912,bond:dd9adce61c74,HAS_GLYCOSIDIC_BOND
dolphin::32912,bond:3597467d117b,HAS_GLYCOSIDIC_BOND
dolphin::32912,bond:00d370debb4c,HAS_GLYCOSIDIC_BOND
dolphin::32912,bond:2db1319f2af4,HAS_GLYCOSIDIC_BOND
dolphin::32913,bond:f4e9a4061de7,HAS_GLYCOSIDIC_BOND
dolphin::32913,bond:7298acf1fa37,HAS_GLYCOSIDIC_BOND
dolphin::32914,bond:2870e73dba84,HAS_GLYCOSIDIC_BOND
dolphin::32914,bond:2a0addbdbf5e,HAS_GLYCOSIDIC_BOND
dolphin::32915,bond:49e49583f723,HAS_GLYCOSIDIC_BOND
dolphin::32915,bond:0391cd25bbaf,HAS_GLYCOSIDIC_BOND
dolphin::32915,bond:9ef0e89bad3c,HAS_GLYCOSIDIC_BOND
dolphin::32915,bond:f7e52b6f62cf,HAS_GLYCOSIDIC_BOND
dolphin::32916,bond:afcb57d93026,HAS_GLYCOSIDIC_BOND
dolphin::32916,bond:2a0addbdbf5e,HAS_GLYCOSIDIC_BOND
dolphin::32916,bond:86524655e61a,HAS_GLYCOSIDIC_BOND
dolphin::32916,bond:53e234ed4377,HAS_GLYCOSIDIC_BOND
dolphin::32917,bond:4927d2a793bf,HAS_GLYCOSIDIC_BOND
dolphin::32918,bond:f9d1b83d223b,HAS_GLYCOSIDIC_BOND
dolphin::32919,bond:bfcece0ff75c,HAS_GLYCOSIDIC_BOND
dolphin::32920,bond:bfcece0ff75c,HAS_GLYCOSIDIC_BOND
dolphin::32921,bond:e8446832bddb,HAS_GLYCOSIDIC_BOND
dolphin::32922,bond:dfae910fb26b,HAS_GLYCOSIDIC_BOND
dolphin::32922,bond:1931b27204fd,HAS_GLYCOSIDIC_BOND
dolphin::32922,bond:ab31751fe89a,HAS_GLYCOSIDIC_BOND
dolphin::32922,bond:49c88a83e4c2,HAS_GLYCOSIDIC_BOND
dolphin::32922,bond:15c5899bdb60,HAS_GLYCOSIDIC_BOND
dolphin::32922,bond:2c50aac98384,HAS_GLYCOSIDIC_BOND
dolphin::32923,bond:f7e52b6f62cf,HAS_GLYCOSIDIC_BOND
dolphin::32923,bond:4341e8dcaf49,HAS_GLYCOSIDIC_BOND
dolphin::32923,bond:bf71a7aff854,HAS_GLYCOSIDIC_BOND
dolphin::32923,bond:6b651bb1f1b3,HAS_GLYCOSIDIC_BOND
dolphin::32923,bond:9ef0e89bad3c,HAS_GLYCOSIDIC_BOND
dolphin::32923,bond:15c5899bdb60,HAS_GLYCOSIDIC_BOND
dolphin::32924,bond:313e20ed1058,HAS_GLYCOSIDIC_BOND
dolphin::32924,bond:4341e8dcaf49,HAS_GLYCOSIDIC_BOND
dolphin::32925,bond:4341e8dcaf49,HAS_GLYCOSIDIC_BOND
dolphin::32925,bond:bf7035146e0d,HAS_GLYCOSIDIC_BOND
dolphin::32926,bond:d7527f3c34fe,HAS_GLYCOSIDIC_BOND
dolphin::32926,bond:67f5f741bbdd,HAS_GLYCOSIDIC_BOND
dolphin::32926,bond:49c88a83e4c2,HAS_GLYCOSIDIC_BOND
dolphin::32927,bond:15c5899bdb60,HAS_GLYCOSIDIC_BOND
dolphin::32927,bond:a6fd732a7854,HAS_GLYCOSIDIC_BOND
dolphin::32927,bond:49c88a83e4c2,HAS_GLYCOSIDIC_BOND
dolphin::32928,bond:380ef2e4ac6d,HAS_GLYCOSIDIC_BOND
dolphin::32928,bond:9f98ef60c118,HAS_GLYCOSIDIC_BOND
dolphin::32928,bond:4341e8dcaf49,HAS_GLYCOSIDIC_BOND
dolphin::32931,bond:ff7f51a102f8,HAS_GLYCOSIDIC_BOND
dolphin::32931,bond:7c5ec48130f5,HAS_GLYCOSIDIC_BOND
dolphin::32932,bond:c78d6185f575,HAS_GLYCOSIDIC_BOND
dolphin::32933,bond:3290b3f34adc,HAS_GLYCOSIDIC_BOND
dolphin::32933,bond:eefdd65afc66,HAS_GLYCOSIDIC_BOND
dolphin::32933,bond:4927d2a793bf,HAS_GLYCOSIDIC_BOND
dolphin::32934,bond:4341e8dcaf49,HAS_GLYCOSIDIC_BOND
dolphin::32935,bond:4341e8dcaf49,HAS_GLYCOSIDIC_BOND
dolphin::32936,bond:bf2fbb686e75,HAS_GLYCOSIDIC_BOND
dolphin::32938,bond:868c6c5cf7ec,HAS_GLYCOSIDIC_BOND
dolphin::32938,bond:b49a301d3721,HAS_GLYCOSIDIC_BOND
dolphin::32939,bond:f7e52b6f62cf,HAS_GLYCOSIDIC_BOND
dolphin::32939,bond:838b1d56933e,HAS_GLYCOSIDIC_BOND
dolphin::32944,bond:b49a301d3721,HAS_GLYCOSIDIC_BOND
dolphin::32944,bond:4927d2a793bf,HAS_GLYCOSIDIC_BOND
dolphin::32944,bond:49c88a83e4c2,HAS_GLYCOSIDIC_BOND
dolphin::32945,bond:4927d2a793bf,HAS_GLYCOSIDIC_BOND
dolphin::32945,bond:270d80eabe11,HAS_GLYCOSIDIC_BOND
dolphin::32945,bond:380ef2e4ac6d,HAS_GLYCOSIDIC_BOND
dolphin::32946,bond:4927d2a793bf,HAS_GLYCOSIDIC_BOND
dolphin::32946,bond:ed446ca65aaf,HAS_GLYCOSIDIC_BOND
dolphin::32946,bond:49c88a83e4c2,HAS_GLYCOSIDIC_BOND
dolphin::32947,bond:4927d2a793bf,HAS_GLYCOSIDIC_BOND
dolphin::32947,bond:ed446ca65aaf,HAS_GLYCOSIDIC_BOND
dolphin::32947,bond:49c88a83e4c2,HAS_GLYCOSIDIC_BOND
dolphin::32948,bond:4927d2a793bf,HAS_GLYCOSIDIC_BOND
dolphin::32948,bond:ed446ca65aaf,HAS_GLYCOSIDIC_BOND
dolphin::32948,bond:49c88a83e4c2,HAS_GLYCOSIDIC_BOND
dolphin::32949,bond:4927d2a793bf,HAS_GLYCOSIDIC_BOND
dolphin::32949,bond:90e18407cfd8,HAS_GLYCOSIDIC_BOND
dolphin::32950,bond:5b8e9f052152,HAS_GLYCOSIDIC_BOND
dolphin::32951,bond:4927d2a793bf,HAS_GLYCOSIDIC_BOND
dolphin::32951,bond:ed446ca65aaf,HAS_GLYCOSIDIC_BOND
dolphin::32951,bond:49c88a83e4c2,HAS_GLYCOSIDIC_BOND
dolphin::32952,bond:10bb269dca4b,HAS_GLYCOSIDIC_BOND
dolphin::32952,bond:d8192742044b,HAS_GLYCOSIDIC_BOND
dolphin::32952,bond:378fb166d5ab,HAS_GLYCOSIDIC_BOND
dolphin::32952,bond:2b1f12aade7b,HAS_GLYCOSIDIC_BOND
dolphin::32953,bond:4927d2a793bf,HAS_GLYCOSIDIC_BOND
dolphin::32953,bond:a6fd732a7854,HAS_GLYCOSIDIC_BOND
dolphin::32953,bond:ca969f5d253b,HAS_GLYCOSIDIC_BOND
dolphin::32954,bond:4341e8dcaf49,HAS_GLYCOSIDIC_BOND
dolphin::32955,bond:c1b10e35ea5c,HAS_GLYCOSIDIC_BOND
dolphin::32956,bond:f9d1b83d223b,HAS_GLYCOSIDIC_BOND
dolphin::32956,bond:fdd1577d13e6,HAS_GLYCOSIDIC_BOND
dolphin::32956,bond:ff7f51a102f8,HAS_GLYCOSIDIC_BOND
dolphin::32957,bond:917d2db28d7b,HAS_GLYCOSIDIC_BOND
dolphin::32957,bond:ed446ca65aaf,HAS_GLYCOSIDIC_BOND
dolphin::32957,bond:f1ce7ac79f7c,HAS_GLYCOSIDIC_BOND
dolphin::32958,bond:d5688f33a6b5,HAS_GLYCOSIDIC_BOND
dolphin::32958,bond:b1c4b85f5957,HAS_GLYCOSIDIC_BOND
dolphin::32959,bond:a2cf9c45ddbf,HAS_GLYCOSIDIC_BOND
dolphin::32959,bond:5e2fb8528c5d,HAS_GLYCOSIDIC_BOND
dolphin::32959,bond:378fb166d5ab,HAS_GLYCOSIDIC_BOND
dolphin::32960,bond:568c1e7f2c49,HAS_GLYCOSIDIC_BOND
dolphin::32961,bond:0391cd25bbaf,HAS_GLYCOSIDIC_BOND
dolphin::32963,bond:946c6b484b2f,HAS_GLYCOSIDIC_BOND
dolphin::32963,bond:795c789abba0,HAS_GLYCOSIDIC_BOND
dolphin::32964,bond:4927d2a793bf,HAS_GLYCOSIDIC_BOND
dolphin::32965,bond:9ef0e89bad3c,HAS_GLYCOSIDIC_BOND
dolphin::32969,bond:4927d2a793bf,HAS_GLYCOSIDIC_BOND
dolphin::32969,bond:a6fd732a7854,HAS_GLYCOSIDIC_BOND
dolphin::32969,bond:ca969f5d253b,HAS_GLYCOSIDIC_BOND
dolphin::32970,bond:9ef0e89bad3c,HAS_GLYCOSIDIC_BOND
dolphin::32973,bond:fed568ac0d58,HAS_GLYCOSIDIC_BOND
dolphin::32973,bond:4341e8dcaf49,HAS_GLYCOSIDIC_BOND
dolphin::32973,bond:9ef0e89bad3c,HAS_GLYCOSIDIC_BOND
dolphin::32974,bond:14d097721c42,HAS_GLYCOSIDIC_BOND
dolphin::32974,bond:380ef2e4ac6d,HAS_GLYCOSIDIC_BOND
dolphin::32974,bond:c1b10e35ea5c,HAS_GLYCOSIDIC_BOND
dolphin::32974,bond:cc1677c585bf,HAS_GLYCOSIDIC_BOND
dolphin::32975,bond:14d097721c42,HAS_GLYCOSIDIC_BOND
dolphin::32975,bond:380ef2e4ac6d,HAS_GLYCOSIDIC_BOND
dolphin::32975,bond:c1b10e35ea5c,HAS_GLYCOSIDIC_BOND
dolphin::32975,bond:cc1677c585bf,HAS_GLYCOSIDIC_BOND
dolphin::32976,bond:14d097721c42,HAS_GLYCOSIDIC_BOND
dolphin::32976,bond:380ef2e4ac6d,HAS_GLYCOSIDIC_BOND
dolphin::32976,bond:c1b10e35ea5c,HAS_GLYCOSIDIC_BOND
dolphin::32976,bond:cc1677c585bf,HAS_GLYCOSIDIC_BOND
dolphin::32979,bond:568c1e7f2c49,HAS_GLYCOSIDIC_BOND
dolphin::32979,bond:9ef0e89bad3c,HAS_GLYCOSIDIC_BOND
dolphin::32980,bond:795c789abba0,HAS_GLYCOSIDIC_BOND
dolphin::32980,bond:49c88a83e4c2,HAS_GLYCOSIDIC_BOND
dolphin::32981,bond:0391cd25bbaf,HAS_GLYCOSIDIC_BOND
dolphin::32982,bond:6b651bb1f1b3,HAS_GLYCOSIDIC_BOND
dolphin::32983,bond:bf7035146e0d,HAS_GLYCOSIDIC_BOND
dolphin::32983,bond:c1b10e35ea5c,HAS_GLYCOSIDIC_BOND
dolphin::32983,bond:cc3d4eb4b5f1,HAS_GLYCOSIDIC_BOND
dolphin::32983,bond:f9986e1d81b5,HAS_GLYCOSIDIC_BOND
dolphin::32984,bond:4927d2a793bf,HAS_GLYCOSIDIC_BOND
dolphin::32985,bond:50110affee54,HAS_GLYCOSIDIC_BOND
dolphin::32985,bond:c4533beb842e,HAS_GLYCOSIDIC_BOND
dolphin::32985,bond:b118e6a51536,HAS_GLYCOSIDIC_BOND
dolphin::32986,bond:14d097721c42,HAS_GLYCOSIDIC_BOND
dolphin::32987,bond:a7301c11d9f4,HAS_GLYCOSIDIC_BOND
dolphin::32987,bond:9ef0e89bad3c,HAS_GLYCOSIDIC_BOND
dolphin::32987,bond:666c5efc54b1,HAS_GLYCOSIDIC_BOND
dolphin::32987,bond:432da5937745,HAS_GLYCOSIDIC_BOND
dolphin::32988,bond:4927d2a793bf,HAS_GLYCOSIDIC_BOND
dolphin::32989,bond:4341e8dcaf49,HAS_GLYCOSIDIC_BOND
dolphin::32989,bond:380ef2e4ac6d,HAS_GLYCOSIDIC_BOND
dolphin::32990,bond:4341e8dcaf49,HAS_GLYCOSIDIC_BOND
dolphin::32990,bond:380ef2e4ac6d,HAS_GLYCOSIDIC_BOND
dolphin::32991,bond:dfae910fb26b,HAS_GLYCOSIDIC_BOND
dolphin::32991,bond:1931b27204fd,HAS_GLYCOSIDIC_BOND
dolphin::32991,bond:ab31751fe89a,HAS_GLYCOSIDIC_BOND
dolphin::32991,bond:49c88a83e4c2,HAS_GLYCOSIDIC_BOND
dolphin::32991,bond:15c5899bdb60,HAS_GLYCOSIDIC_BOND
dolphin::32992,bond:568c1e7f2c49,HAS_GLYCOSIDIC_BOND
dolphin::32992,bond:f9986e1d81b5,HAS_GLYCOSIDIC_BOND
dolphin::32992,bond:a6fd732a7854,HAS_GLYCOSIDIC_BOND
dolphin::32992,bond:df3ba6c7ab0f,HAS_GLYCOSIDIC_BOND
dolphin::32992,bond:aa9ee762c70c,HAS_GLYCOSIDIC_BOND
dolphin::32992,bond:9ef0e89bad3c,HAS_GLYCOSIDIC_BOND
dolphin::32992,bond:15c5899bdb60,HAS_GLYCOSIDIC_BOND
dolphin::32993,bond:cc1677c585bf,HAS_GLYCOSIDIC_BOND
dolphin::32993,bond:4927d2a793bf,HAS_GLYCOSIDIC_BOND
dolphin::32993,bond:d02dc276d5c6,HAS_GLYCOSIDIC_BOND
dolphin::32993,bond:90e18407cfd8,HAS_GLYCOSIDIC_BOND
dolphin::32994,bond:c4533beb842e,HAS_GLYCOSIDIC_BOND
dolphin::32995,bond:568c1e7f2c49,HAS_GLYCOSIDIC_BOND
